date,category,total_demand,n_batches,avg_demand_per_batch,month,year,day_of_week
2013-09-22,FOODS_3,3583.0,4026.0,0.8899652260307997,9,2013,Sunday
2013-09-23,FOODS_3,2170.0,4206.0,0.5159296243461722,9,2013,Monday
2013-09-24,FOODS_3,2010.0,4000.0,0.5025,9,2013,Tuesday
2013-09-25,FOODS_3,1647.0,4245.0,0.38798586572438165,9,2013,Wednesday
2013-09-26,FOODS_3,1821.0,4055.0,0.449075215782984,9,2013,Thursday
2013-09-27,FOODS_3,2366.0,4248.0,0.5569679849340866,9,2013,Friday
2013-09-28,FOODS_3,3341.0,4053.0,0.8243276585245497,9,2013,Saturday
2013-09-29,FOODS_3,3759.0,4281.0,0.8780658724597057,9,2013,Sunday
2013-09-30,FOODS_3,2452.0,4083.0,0.6005388194954691,9,2013,Monday
2013-10-01,FOODS_3,2469.0,4232.0,0.5834120982986768,10,2013,Tuesday
2013-10-02,FOODS_3,1816.0,4052.0,0.4481737413622902,10,2013,Wednesday
2013-10-03,FOODS_3,2184.0,4241.0,0.5149728837538317,10,2013,Thursday
2013-10-04,FOODS_3,2533.0,4046.0,0.6260504201680672,10,2013,Friday
2013-10-05,FOODS_3,3183.0,4239.0,0.7508846426043878,10,2013,Saturday
2013-10-06,FOODS_3,3398.0,4057.0,0.8375647029824994,10,2013,Sunday
2013-10-07,FOODS_3,2556.0,4223.0,0.6052569263556713,10,2013,Monday
2013-10-08,FOODS_3,2375.0,4029.0,0.5894762968478531,10,2013,Tuesday
2013-10-09,FOODS_3,2107.0,4219.0,0.49940744252192465,10,2013,Wednesday
2013-10-10,FOODS_3,2333.0,4031.0,0.5787645745472587,10,2013,Thursday
2013-10-11,FOODS_3,2432.0,4223.0,0.5758939142789486,10,2013,Friday
2013-10-12,FOODS_3,2723.0,4035.0,0.6748451053283767,10,2013,Saturday
2013-10-13,FOODS_3,3124.0,4237.0,0.7373141373613405,10,2013,Sunday
2013-10-14,FOODS_3,2159.0,4064.0,0.53125,10,2013,Monday
2013-10-15,FOODS_3,1730.0,4244.0,0.40763430725730443,10,2013,Tuesday
2013-10-16,FOODS_3,1681.0,4075.0,0.41251533742331287,10,2013,Wednesday
2013-10-17,FOODS_3,1871.0,4245.0,0.44075382803297997,10,2013,Thursday
2013-10-18,FOODS_3,2202.0,4059.0,0.5424981522542498,10,2013,Friday
2013-10-19,FOODS_3,2858.0,4263.0,0.6704198920947689,10,2013,Saturday
2013-10-20,FOODS_3,3175.0,4077.0,0.7787588913416728,10,2013,Sunday
2013-10-21,FOODS_3,2006.0,4245.0,0.4725559481743227,10,2013,Monday
2013-10-22,FOODS_3,1790.0,4055.0,0.44143033292231815,10,2013,Tuesday
2013-10-23,FOODS_3,1822.0,4234.0,0.430325932923949,10,2013,Wednesday
2013-10-24,FOODS_3,1636.0,4039.0,0.40505075513741023,10,2013,Thursday
2013-10-25,FOODS_3,2156.0,4242.0,0.5082508250825083,10,2013,Friday
2013-10-26,FOODS_3,2886.0,4068.0,0.7094395280235988,10,2013,Saturday
2013-10-27,FOODS_3,2923.0,4227.0,0.6915069789448781,10,2013,Sunday
2013-10-28,FOODS_3,2057.0,4052.0,0.5076505429417572,10,2013,Monday
2013-10-29,FOODS_3,1786.0,4218.0,0.42342342342342343,10,2013,Tuesday
2013-10-30,FOODS_3,1813.0,4033.0,0.44954128440366975,10,2013,Wednesday
2013-10-31,FOODS_3,1539.0,4226.0,0.36417415996213914,10,2013,Thursday
2013-11-01,FOODS_3,2437.0,4059.0,0.6003941857600394,11,2013,Friday
2013-11-02,FOODS_3,2824.0,4293.0,0.6578150477521547,11,2013,Saturday
2013-11-03,FOODS_3,3488.0,4099.0,0.8509392534764577,11,2013,Sunday
2013-11-04,FOODS_3,2171.0,4261.0,0.5095048110772119,11,2013,Monday
2013-11-05,FOODS_3,2063.0,4072.0,0.5066306483300589,11,2013,Tuesday
2013-11-06,FOODS_3,1986.0,4264.0,0.46575984990619135,11,2013,Wednesday
2013-11-07,FOODS_3,1928.0,4061.0,0.4747599113518838,11,2013,Thursday
2013-11-08,FOODS_3,2199.0,4263.0,0.5158339197748065,11,2013,Friday
2013-11-09,FOODS_3,2775.0,4059.0,0.6836659275683666,11,2013,Saturday
2013-11-10,FOODS_3,3174.0,4251.0,0.7466478475652788,11,2013,Sunday
2013-11-11,FOODS_3,2287.0,4065.0,0.5626076260762608,11,2013,Monday
2013-11-12,FOODS_3,1651.0,4259.0,0.38764968302418407,11,2013,Tuesday
2013-11-13,FOODS_3,1628.0,4085.0,0.398531211750306,11,2013,Wednesday
2013-11-14,FOODS_3,1776.0,4236.0,0.4192634560906516,11,2013,Thursday
2013-11-15,FOODS_3,1945.0,4052.0,0.48000987166831194,11,2013,Friday
2013-11-16,FOODS_3,2808.0,4195.0,0.6693682955899881,11,2013,Saturday
2013-11-17,FOODS_3,2969.0,3997.0,0.7428071053289967,11,2013,Sunday
2013-11-18,FOODS_3,1930.0,4190.0,0.4606205250596659,11,2013,Monday
2013-11-19,FOODS_3,1592.0,4007.0,0.397304716745695,11,2013,Tuesday
2013-11-20,FOODS_3,1638.0,4197.0,0.3902787705503931,11,2013,Wednesday
2013-11-21,FOODS_3,1668.0,4013.0,0.4156491402940444,11,2013,Thursday
2013-11-22,FOODS_3,1971.0,4195.0,0.4698450536352801,11,2013,Friday
2013-11-23,FOODS_3,2792.0,3982.0,0.7011551983927674,11,2013,Saturday
2013-11-24,FOODS_3,2918.0,4144.0,0.7041505791505791,11,2013,Sunday
2013-11-25,FOODS_3,2127.0,3963.0,0.5367146101438305,11,2013,Monday
2013-11-26,FOODS_3,2287.0,4159.0,0.5498918009136812,11,2013,Tuesday
2013-11-27,FOODS_3,2623.0,3965.0,0.6615384615384615,11,2013,Wednesday
2013-11-28,FOODS_3,1552.0,4154.0,0.3736157920077034,11,2013,Thursday
2013-11-29,FOODS_3,1428.0,3956.0,0.3609706774519717,11,2013,Friday
2013-11-30,FOODS_3,1719.0,4150.0,0.4142168674698795,11,2013,Saturday
2013-12-01,FOODS_3,2339.0,3972.0,0.5888721047331319,12,2013,Sunday
2013-12-02,FOODS_3,2517.0,4182.0,0.6018651362984218,12,2013,Monday
2013-12-03,FOODS_3,2129.0,4014.0,0.5303936223218735,12,2013,Tuesday
2013-12-04,FOODS_3,2071.0,4232.0,0.4893667296786389,12,2013,Wednesday
2013-12-05,FOODS_3,1979.0,4024.0,0.4917992047713718,12,2013,Thursday
2013-12-06,FOODS_3,2298.0,4209.0,0.5459729151817534,12,2013,Friday
2013-12-07,FOODS_3,3301.0,4031.0,0.8189034978913421,12,2013,Saturday
2013-12-08,FOODS_3,3005.0,4249.0,0.7072252294657566,12,2013,Sunday
2013-12-09,FOODS_3,2188.0,4054.0,0.5397138628515047,12,2013,Monday
2013-12-10,FOODS_3,2487.0,4256.0,0.5843515037593985,12,2013,Tuesday
2013-12-11,FOODS_3,1806.0,4074.0,0.44329896907216493,12,2013,Wednesday
2013-12-12,FOODS_3,1760.0,4219.0,0.41716046456506284,12,2013,Thursday
2013-12-13,FOODS_3,1965.0,4028.0,0.48783515392254223,12,2013,Friday
2013-12-14,FOODS_3,2687.0,4200.0,0.6397619047619048,12,2013,Saturday
2013-12-15,FOODS_3,2751.0,4044.0,0.68026706231454,12,2013,Sunday
2013-12-16,FOODS_3,2118.0,4214.0,0.502610346464167,12,2013,Monday
2013-12-17,FOODS_3,1732.0,4038.0,0.4289252105002476,12,2013,Tuesday
2013-12-18,FOODS_3,1755.0,4245.0,0.4134275618374558,12,2013,Wednesday
2013-12-19,FOODS_3,1806.0,4057.0,0.4451565195957604,12,2013,Thursday
2013-12-20,FOODS_3,1862.0,4242.0,0.4389438943894389,12,2013,Friday
2013-12-21,FOODS_3,2551.0,4053.0,0.6294103133481371,12,2013,Saturday
2013-12-22,FOODS_3,2657.0,4233.0,0.6276872194660997,12,2013,Sunday
2013-12-23,FOODS_3,2554.0,4058.0,0.6293740758994578,12,2013,Monday
2013-12-24,FOODS_3,1835.0,4199.0,0.4370088116218147,12,2013,Tuesday
2013-12-25,FOODS_3,0.0,4021.0,0.0,12,2013,Wednesday
2013-12-26,FOODS_3,1987.0,4192.0,0.47399809160305345,12,2013,Thursday
2013-12-27,FOODS_3,2110.0,3982.0,0.5298844801607232,12,2013,Friday
2013-12-28,FOODS_3,2506.0,4129.0,0.6069266166141923,12,2013,Saturday
2013-12-29,FOODS_3,2301.0,3927.0,0.5859434682964094,12,2013,Sunday
2013-12-30,FOODS_3,2384.0,4143.0,0.575428433502293,12,2013,Monday
2013-12-31,FOODS_3,2574.0,3945.0,0.6524714828897339,12,2013,Tuesday
2014-01-01,FOODS_3,1654.0,4115.0,0.40194410692588095,1,2014,Wednesday
2014-01-02,FOODS_3,2309.0,3919.0,0.5891809134983415,1,2014,Thursday
2014-01-03,FOODS_3,2479.0,4132.0,0.5999515972894482,1,2014,Friday
2014-01-04,FOODS_3,2824.0,3932.0,0.7182095625635809,1,2014,Saturday
2014-01-05,FOODS_3,3134.0,4118.0,0.7610490529383196,1,2014,Sunday
2014-01-06,FOODS_3,2340.0,3923.0,0.5964822839663523,1,2014,Monday
2014-01-07,FOODS_3,2087.0,4108.0,0.5080331061343719,1,2014,Tuesday
2014-01-08,FOODS_3,1928.0,3911.0,0.49296855024290465,1,2014,Wednesday
2014-01-09,FOODS_3,1647.0,4123.0,0.3994664079553723,1,2014,Thursday
2014-01-10,FOODS_3,2106.0,3918.0,0.5375191424196019,1,2014,Friday
2014-01-11,FOODS_3,3029.0,4103.0,0.7382403119668535,1,2014,Saturday
2014-01-12,FOODS_3,2940.0,3924.0,0.7492354740061162,1,2014,Sunday
2014-01-13,FOODS_3,2039.0,4094.0,0.4980459208597948,1,2014,Monday
2014-01-14,FOODS_3,1691.0,3890.0,0.43470437017994856,1,2014,Tuesday
2014-01-15,FOODS_3,1755.0,4085.0,0.42962056303549573,1,2014,Wednesday
2014-01-16,FOODS_3,1718.0,3895.0,0.4410783055198973,1,2014,Thursday
2014-01-17,FOODS_3,2287.0,4103.0,0.5573970265659274,1,2014,Friday
2014-01-18,FOODS_3,2941.0,3928.0,0.7487270875763747,1,2014,Saturday
2014-01-19,FOODS_3,2762.0,4133.0,0.6682796999758045,1,2014,Sunday
2014-01-20,FOODS_3,2048.0,3944.0,0.5192697768762677,1,2014,Monday
2014-01-21,FOODS_3,1434.0,4118.0,0.34822729480330256,1,2014,Tuesday
2014-01-22,FOODS_3,1631.0,3939.0,0.41406448337141405,1,2014,Wednesday
2014-01-23,FOODS_3,1505.0,4129.0,0.36449503511746184,1,2014,Thursday
2014-01-24,FOODS_3,2123.0,3954.0,0.5369246332827516,1,2014,Friday
2014-01-25,FOODS_3,2568.0,4148.0,0.6190935390549662,1,2014,Saturday
2014-01-26,FOODS_3,2917.0,3963.0,0.7360585415089579,1,2014,Sunday
2014-01-27,FOODS_3,1785.0,4146.0,0.4305354558610709,1,2014,Monday
2014-01-28,FOODS_3,1499.0,3947.0,0.3797821129972131,1,2014,Tuesday
2014-01-29,FOODS_3,1418.0,4180.0,0.33923444976076556,1,2014,Wednesday
2014-01-30,FOODS_3,1363.0,3983.0,0.34220436856640724,1,2014,Thursday
2014-01-31,FOODS_3,2227.0,4163.0,0.534950756665866,1,2014,Friday
2014-02-01,FOODS_3,3432.0,3968.0,0.8649193548387096,2,2014,Saturday
2014-02-02,FOODS_3,2962.0,4133.0,0.7166706992499395,2,2014,Sunday
2014-02-03,FOODS_3,2172.0,3945.0,0.5505703422053232,2,2014,Monday
2014-02-04,FOODS_3,1798.0,4105.0,0.4380024360535932,2,2014,Tuesday
2014-02-05,FOODS_3,1801.0,3918.0,0.459673302705462,2,2014,Wednesday
2014-02-06,FOODS_3,1844.0,4091.0,0.4507455389880225,2,2014,Thursday
2014-02-07,FOODS_3,2152.0,3911.0,0.5502429046279724,2,2014,Friday
2014-02-08,FOODS_3,2880.0,4100.0,0.7024390243902439,2,2014,Saturday
2014-02-09,FOODS_3,3131.0,3921.0,0.7985207855138995,2,2014,Sunday
2014-02-10,FOODS_3,2124.0,4130.0,0.5142857142857142,2,2014,Monday
2014-02-11,FOODS_3,1704.0,3946.0,0.4318297009630005,2,2014,Tuesday
2014-02-12,FOODS_3,1686.0,4131.0,0.4081336238198983,2,2014,Wednesday
2014-02-13,FOODS_3,1887.0,3929.0,0.4802748791040977,2,2014,Thursday
2014-02-14,FOODS_3,1733.0,4112.0,0.42144941634241245,2,2014,Friday
2014-02-15,FOODS_3,2457.0,3919.0,0.6269456494003572,2,2014,Saturday
2014-02-16,FOODS_3,2452.0,4126.0,0.5942801745031507,2,2014,Sunday
2014-02-17,FOODS_3,2001.0,3936.0,0.5083841463414634,2,2014,Monday
2014-02-18,FOODS_3,1478.0,4142.0,0.3568324480927088,2,2014,Tuesday
2014-02-19,FOODS_3,1402.0,3967.0,0.3534156793546761,2,2014,Wednesday
2014-02-20,FOODS_3,1488.0,4181.0,0.35589571872757714,2,2014,Thursday
2014-02-21,FOODS_3,1880.0,3978.0,0.4725992961287079,2,2014,Friday
2014-02-22,FOODS_3,2459.0,4167.0,0.5901127909767219,2,2014,Saturday
2014-02-23,FOODS_3,2572.0,3975.0,0.6470440251572327,2,2014,Sunday
2014-02-24,FOODS_3,1876.0,4181.0,0.4486964840947142,2,2014,Monday
2014-02-25,FOODS_3,1511.0,4007.0,0.3770900923384078,2,2014,Tuesday
2014-02-26,FOODS_3,1351.0,4189.0,0.32251133922177133,2,2014,Wednesday
2014-02-27,FOODS_3,1527.0,3994.0,0.38232348522784176,2,2014,Thursday
2014-02-28,FOODS_3,1697.0,4208.0,0.40327946768060835,2,2014,Friday
2014-03-01,FOODS_3,2704.0,4026.0,0.6716343765524093,3,2014,Saturday
2014-03-02,FOODS_3,2829.0,4162.0,0.6797212878423835,3,2014,Sunday
2014-03-03,FOODS_3,1907.0,3982.0,0.47890507282772476,3,2014,Monday
2014-03-04,FOODS_3,1687.0,4199.0,0.40176232436294357,3,2014,Tuesday
2014-03-05,FOODS_3,1502.0,4011.0,0.3744702069309399,3,2014,Wednesday
2014-03-06,FOODS_3,1569.0,4219.0,0.3718890732401043,3,2014,Thursday
2014-03-07,FOODS_3,2157.0,4029.0,0.5353685778108712,3,2014,Friday
2014-03-08,FOODS_3,2689.0,4190.0,0.6417661097852029,3,2014,Saturday
2014-03-09,FOODS_3,3283.0,4019.0,0.8168698681263996,3,2014,Sunday
2014-03-10,FOODS_3,2463.0,4214.0,0.5844803037494067,3,2014,Monday
2014-03-11,FOODS_3,1808.0,4038.0,0.4477464091134225,3,2014,Tuesday
2014-03-12,FOODS_3,1864.0,4206.0,0.4431764146457442,3,2014,Wednesday
2014-03-13,FOODS_3,1850.0,4001.0,0.46238440389902524,3,2014,Thursday
2014-03-14,FOODS_3,2092.0,4189.0,0.4994031988541418,3,2014,Friday
2014-03-15,FOODS_3,2945.0,3999.0,0.7364341085271318,3,2014,Saturday
2014-03-16,FOODS_3,3126.0,4197.0,0.7448177269478199,3,2014,Sunday
2014-03-17,FOODS_3,1915.0,4012.0,0.4773180458624128,3,2014,Monday
2014-03-18,FOODS_3,1691.0,4226.0,0.40014197823000475,3,2014,Tuesday
2014-03-19,FOODS_3,1726.0,4017.0,0.4296738859845656,3,2014,Wednesday
2014-03-20,FOODS_3,1764.0,4201.0,0.4199000238038562,3,2014,Thursday
2014-03-21,FOODS_3,2133.0,4008.0,0.532185628742515,3,2014,Friday
2014-03-22,FOODS_3,2723.0,4195.0,0.6491060786650775,3,2014,Saturday
2014-03-23,FOODS_3,3156.0,4013.0,0.7864440568153501,3,2014,Sunday
2014-03-24,FOODS_3,2233.0,4191.0,0.5328083989501312,3,2014,Monday
2014-03-25,FOODS_3,1677.0,4005.0,0.41872659176029964,3,2014,Tuesday
2014-03-26,FOODS_3,1583.0,4182.0,0.3785270205643233,3,2014,Wednesday
2014-03-27,FOODS_3,1711.0,3985.0,0.42936010037641154,3,2014,Thursday
2014-03-28,FOODS_3,2077.0,4162.0,0.49903892359442575,3,2014,Friday
2014-03-29,FOODS_3,2503.0,3981.0,0.6287364983672444,3,2014,Saturday
2014-03-30,FOODS_3,3091.0,4147.0,0.7453580901856764,3,2014,Sunday
2014-03-31,FOODS_3,1783.0,3962.0,0.45002523977788994,3,2014,Monday
2014-04-01,FOODS_3,1898.0,4180.0,0.454066985645933,4,2014,Tuesday
2014-04-02,FOODS_3,1963.0,3995.0,0.4913642052565707,4,2014,Wednesday
2014-04-03,FOODS_3,2028.0,4217.0,0.4809105999525729,4,2014,Thursday
2014-04-04,FOODS_3,2253.0,4021.0,0.5603083809997513,4,2014,Friday
2014-04-05,FOODS_3,2962.0,4195.0,0.7060786650774732,4,2014,Saturday
2014-04-06,FOODS_3,3607.0,3991.0,0.903783512904034,4,2014,Sunday
2014-04-07,FOODS_3,2508.0,4192.0,0.5982824427480916,4,2014,Monday
2014-04-08,FOODS_3,2309.0,4012.0,0.5755234297108675,4,2014,Tuesday
2014-04-09,FOODS_3,2187.0,4197.0,0.5210864903502502,4,2014,Wednesday
2014-04-10,FOODS_3,2229.0,4010.0,0.5558603491271821,4,2014,Thursday
2014-04-11,FOODS_3,2357.0,4226.0,0.557737813535258,4,2014,Friday
2014-04-12,FOODS_3,2833.0,4013.0,0.7059556441564914,4,2014,Saturday
2014-04-13,FOODS_3,3171.0,4204.0,0.7542816365366318,4,2014,Sunday
2014-04-14,FOODS_3,2200.0,4020.0,0.5472636815920398,4,2014,Monday
2014-04-15,FOODS_3,1849.0,4222.0,0.4379441023211748,4,2014,Tuesday
2014-04-16,FOODS_3,2200.0,4029.0,0.5460412012906428,4,2014,Wednesday
2014-04-17,FOODS_3,2053.0,4200.0,0.4888095238095238,4,2014,Thursday
2014-04-18,FOODS_3,2755.0,3996.0,0.6894394394394394,4,2014,Friday
2014-04-19,FOODS_3,3589.0,4163.0,0.8621186644246938,4,2014,Saturday
2014-04-20,FOODS_3,2862.0,3960.0,0.7227272727272728,4,2014,Sunday
2014-04-21,FOODS_3,2077.0,4157.0,0.49963916285783017,4,2014,Monday
2014-04-22,FOODS_3,2071.0,3969.0,0.5217939027462837,4,2014,Tuesday
2014-04-23,FOODS_3,1549.0,4133.0,0.37478828937817565,4,2014,Wednesday
2014-04-24,FOODS_3,1770.0,3927.0,0.4507257448433919,4,2014,Thursday
2014-04-25,FOODS_3,2332.0,4128.0,0.564922480620155,4,2014,Friday
2014-04-26,FOODS_3,2816.0,3942.0,0.7143581938102486,4,2014,Saturday
2014-04-27,FOODS_3,3128.0,4140.0,0.7555555555555555,4,2014,Sunday
2014-04-28,FOODS_3,2162.0,3965.0,0.5452711223203026,4,2014,Monday
2014-04-29,FOODS_3,1714.0,4156.0,0.4124157844080847,4,2014,Tuesday
2014-04-30,FOODS_3,1812.0,3959.0,0.4576913361960091,4,2014,Wednesday
2014-05-01,FOODS_3,2301.0,4155.0,0.5537906137184115,5,2014,Thursday
2014-05-02,FOODS_3,2660.0,3961.0,0.6715475889926786,5,2014,Friday
2014-05-03,FOODS_3,3214.0,4157.0,0.7731537166225644,5,2014,Saturday
2014-05-04,FOODS_3,3541.0,3943.0,0.8980471722039056,5,2014,Sunday
2014-05-05,FOODS_3,2322.0,4153.0,0.5591138935709126,5,2014,Monday
2014-05-06,FOODS_3,1910.0,3967.0,0.4814721451978825,5,2014,Tuesday
2014-05-07,FOODS_3,1871.0,4199.0,0.4455822814955942,5,2014,Wednesday
2014-05-08,FOODS_3,1882.0,4024.0,0.4676938369781312,5,2014,Thursday
2014-05-09,FOODS_3,2344.0,4227.0,0.5545303998107405,5,2014,Friday
2014-05-10,FOODS_3,2768.0,4061.0,0.6816055158827875,5,2014,Saturday
2014-05-11,FOODS_3,2298.0,4236.0,0.5424929178470255,5,2014,Sunday
2014-05-12,FOODS_3,2523.0,4012.0,0.6288634097706879,5,2014,Monday
2014-05-13,FOODS_3,2336.0,4205.0,0.5555291319857313,5,2014,Tuesday
2014-05-14,FOODS_3,2106.0,4020.0,0.5238805970149254,5,2014,Wednesday
2014-05-15,FOODS_3,1890.0,4193.0,0.4507512520868113,5,2014,Thursday
2014-05-16,FOODS_3,2375.0,3987.0,0.5956859794331577,5,2014,Friday
2014-05-17,FOODS_3,2554.0,4170.0,0.6124700239808153,5,2014,Saturday
2014-05-18,FOODS_3,3132.0,3986.0,0.7857501254390367,5,2014,Sunday
2014-05-19,FOODS_3,2102.0,4156.0,0.5057747834456208,5,2014,Monday
2014-05-20,FOODS_3,1590.0,3968.0,0.4007056451612903,5,2014,Tuesday
2014-05-21,FOODS_3,1612.0,4151.0,0.38834015899783186,5,2014,Wednesday
2014-05-22,FOODS_3,1770.0,3935.0,0.4498094027954257,5,2014,Thursday
2014-05-23,FOODS_3,1989.0,4114.0,0.4834710743801653,5,2014,Friday
2014-05-24,FOODS_3,2387.0,3926.0,0.6079979623025981,5,2014,Saturday
2014-05-25,FOODS_3,2455.0,4117.0,0.5963079912557687,5,2014,Sunday
2014-05-26,FOODS_3,2437.0,3909.0,0.6234331030954208,5,2014,Monday
2014-05-27,FOODS_3,1770.0,4130.0,0.42857142857142855,5,2014,Tuesday
2014-05-28,FOODS_3,1533.0,3943.0,0.3887902612224195,5,2014,Wednesday
2014-05-29,FOODS_3,1655.0,4125.0,0.4012121212121212,5,2014,Thursday
2014-05-30,FOODS_3,1958.0,3924.0,0.49898063200815496,5,2014,Friday
2014-05-31,FOODS_3,2428.0,4138.0,0.5867568873852103,5,2014,Saturday
2014-06-01,FOODS_3,3090.0,3956.0,0.7810920121334681,6,2014,Sunday
2014-06-02,FOODS_3,2217.0,4176.0,0.5308908045977011,6,2014,Monday
2014-06-03,FOODS_3,1930.0,3994.0,0.48322483725588383,6,2014,Tuesday
2014-06-04,FOODS_3,1798.0,4179.0,0.4302464704474755,6,2014,Wednesday
2014-06-05,FOODS_3,1939.0,3975.0,0.48779874213836477,6,2014,Thursday
2014-06-06,FOODS_3,2219.0,4147.0,0.5350856040511213,6,2014,Friday
2014-06-07,FOODS_3,2827.0,3968.0,0.7124495967741935,6,2014,Saturday
2014-06-08,FOODS_3,3180.0,4177.0,0.7613119463729949,6,2014,Sunday
2014-06-09,FOODS_3,2506.0,3999.0,0.6266566641660415,6,2014,Monday
2014-06-10,FOODS_3,2112.0,4193.0,0.5036966372525638,6,2014,Tuesday
2014-06-11,FOODS_3,1967.0,4013.0,0.4901569897832046,6,2014,Wednesday
2014-06-12,FOODS_3,1861.0,4171.0,0.4461759769839367,6,2014,Thursday
2014-06-13,FOODS_3,2423.0,3995.0,0.6065081351689612,6,2014,Friday
2014-06-14,FOODS_3,2917.0,4172.0,0.6991850431447747,6,2014,Saturday
2014-06-15,FOODS_3,2574.0,3990.0,0.6451127819548872,6,2014,Sunday
2014-06-16,FOODS_3,2065.0,4202.0,0.491432651118515,6,2014,Monday
2014-06-17,FOODS_3,1815.0,4008.0,0.4528443113772455,6,2014,Tuesday
2014-06-18,FOODS_3,2026.0,4221.0,0.47998104714522627,6,2014,Wednesday
2014-06-19,FOODS_3,1877.0,4038.0,0.46483407627538387,6,2014,Thursday
2014-06-20,FOODS_3,2583.0,4210.0,0.6135391923990499,6,2014,Friday
2014-06-21,FOODS_3,2727.0,4017.0,0.6788648244958925,6,2014,Saturday
2014-06-22,FOODS_3,2910.0,4202.0,0.6925273679200381,6,2014,Sunday
2014-06-23,FOODS_3,1942.0,4000.0,0.4855,6,2014,Monday
2014-06-24,FOODS_3,1885.0,4233.0,0.4453106543822348,6,2014,Tuesday
2014-06-25,FOODS_3,1812.0,4024.0,0.45029821073558646,6,2014,Wednesday
2014-06-26,FOODS_3,1731.0,4205.0,0.4116527942925089,6,2014,Thursday
2014-06-27,FOODS_3,2137.0,4035.0,0.5296158612143742,6,2014,Friday
2014-06-28,FOODS_3,2664.0,4237.0,0.628746754779325,6,2014,Saturday
2014-06-29,FOODS_3,2977.0,4023.0,0.7399950285856326,6,2014,Sunday
2014-06-30,FOODS_3,2177.0,4211.0,0.5169793398242698,6,2014,Monday
2014-07-01,FOODS_3,2212.0,4041.0,0.5473892600841376,7,2014,Tuesday
2014-07-02,FOODS_3,2235.0,4224.0,0.5291193181818182,7,2014,Wednesday
2014-07-03,FOODS_3,2977.0,4004.0,0.7435064935064936,7,2014,Thursday
2014-07-04,FOODS_3,2736.0,4233.0,0.6463501063075833,7,2014,Friday
2014-07-05,FOODS_3,2754.0,4030.0,0.6833746898263028,7,2014,Saturday
2014-07-06,FOODS_3,3259.0,4199.0,0.7761371755179804,7,2014,Sunday
2014-07-07,FOODS_3,2570.0,4023.0,0.6388267462092966,7,2014,Monday
2014-07-08,FOODS_3,2377.0,4177.0,0.5690687096001915,7,2014,Tuesday
2014-07-09,FOODS_3,2147.0,3964.0,0.5416246215943491,7,2014,Wednesday
2014-07-10,FOODS_3,2314.0,4145.0,0.5582629674306393,7,2014,Thursday
2014-07-11,FOODS_3,2505.0,3969.0,0.6311413454270597,7,2014,Friday
2014-07-12,FOODS_3,2964.0,4164.0,0.7118155619596542,7,2014,Saturday
2014-07-13,FOODS_3,3017.0,3993.0,0.75557225144002,7,2014,Sunday
2014-07-14,FOODS_3,2121.0,4191.0,0.506084466714388,7,2014,Monday
2014-07-15,FOODS_3,2094.0,4002.0,0.5232383808095952,7,2014,Tuesday
2014-07-16,FOODS_3,1921.0,4176.0,0.4600095785440613,7,2014,Wednesday
2014-07-17,FOODS_3,1948.0,3972.0,0.4904330312185297,7,2014,Thursday
2014-07-18,FOODS_3,2408.0,4165.0,0.5781512605042017,7,2014,Friday
2014-07-19,FOODS_3,2712.0,3976.0,0.682092555331992,7,2014,Saturday
2014-07-20,FOODS_3,3312.0,4181.0,0.7921549868452523,7,2014,Sunday
2014-07-21,FOODS_3,1979.0,3989.0,0.4961143143645024,7,2014,Monday
2014-07-22,FOODS_3,1821.0,4193.0,0.43429525399475316,7,2014,Tuesday
2014-07-23,FOODS_3,2011.0,4031.0,0.4988836516993302,7,2014,Wednesday
2014-07-24,FOODS_3,2083.0,4189.0,0.4972547147290523,7,2014,Thursday
2014-07-25,FOODS_3,2382.0,3987.0,0.5974416854778029,7,2014,Friday
2014-07-26,FOODS_3,2472.0,4184.0,0.5908221797323135,7,2014,Saturday
2014-07-27,FOODS_3,2888.0,3986.0,0.7245358755644756,7,2014,Sunday
2014-07-28,FOODS_3,2298.0,4180.0,0.5497607655502392,7,2014,Monday
2014-07-29,FOODS_3,1933.0,4012.0,0.48180458624127614,7,2014,Tuesday
2014-07-30,FOODS_3,2112.0,4197.0,0.503216583273767,7,2014,Wednesday
2014-07-31,FOODS_3,2131.0,4005.0,0.5320848938826467,7,2014,Thursday
2014-08-01,FOODS_3,2730.0,4211.0,0.648302066017573,8,2014,Friday
2014-08-02,FOODS_3,3204.0,3999.0,0.8012003000750187,8,2014,Saturday
2014-08-03,FOODS_3,3314.0,4177.0,0.7933923868805363,8,2014,Sunday
2014-08-04,FOODS_3,2625.0,3975.0,0.660377358490566,8,2014,Monday
2014-08-05,FOODS_3,2293.0,4159.0,0.5513344553979322,8,2014,Tuesday
2014-08-06,FOODS_3,2118.0,3972.0,0.5332326283987915,8,2014,Wednesday
2014-08-07,FOODS_3,2094.0,4180.0,0.500956937799043,8,2014,Thursday
2014-08-08,FOODS_3,2500.0,3982.0,0.6278252134605726,8,2014,Friday
2014-08-09,FOODS_3,3013.0,4173.0,0.7220225257608435,8,2014,Saturday
2014-08-10,FOODS_3,3290.0,4010.0,0.8204488778054863,8,2014,Sunday
2014-08-11,FOODS_3,2168.0,4199.0,0.5163134079542748,8,2014,Monday
2014-08-12,FOODS_3,1941.0,4001.0,0.48512871782054484,8,2014,Tuesday
